"","value","L1"
"2458",80,"pts"
"2459",90,"pts"
"2460",120,"pts"
"2461",10,"pts"
"2462",20,"pts"
"2463",30,"pts"
"2464",40,"pts"
"2465",50,"pts"
"2466",60,"pts"
"2467",70,"pts"
"2468",80,"pts"
"2469",90,"pts"
"2470",120,"pts"
"2471",10,"pts"
"2472",20,"pts"
"2473",30,"pts"
"2474",40,"pts"
"2475",50,"pts"
"2476",60,"pts"
"2477",70,"pts"
"2478",80,"pts"
"2479",90,"pts"
"2480",120,"pts"
"2481",10,"pts"
"2482",20,"pts"
"2483",30,"pts"
"2484",40,"pts"
"2485",50,"pts"
"2486",60,"pts"
"2487",70,"pts"
"2488",80,"pts"
"2489",90,"pts"
"2490",120,"pts"
"2491",10,"pts"
"2492",20,"pts"
"2493",30,"pts"
"2494",40,"pts"
"2495",50,"pts"
"2496",60,"pts"
"2497",70,"pts"
"2498",80,"pts"
"2499",90,"pts"
"2500",120,"pts"
"2501",10,"pts"
"2502",20,"pts"
"2503",30,"pts"
"2504",40,"pts"
"2505",50,"pts"
"2506",60,"pts"
"2507",70,"pts"
"2508",80,"pts"
"2509",90,"pts"
"2510",120,"pts"
"2511",10,"pts"
"2512",20,"pts"
"2513",30,"pts"
"2514",40,"pts"
"2515",50,"pts"
"2516",60,"pts"
"2517",70,"pts"
"2518",80,"pts"
"2519",90,"pts"
"2520",120,"pts"
"2521",10,"pts"
"2522",20,"pts"
"2523",30,"pts"
"2524",40,"pts"
"2525",50,"pts"
"2526",60,"pts"
"2527",70,"pts"
"2528",80,"pts"
"2529",90,"pts"
"2530",120,"pts"
"2531",10,"pts"
"2532",20,"pts"
"2533",30,"pts"
"2534",40,"pts"
"2535",50,"pts"
"2536",60,"pts"
"2537",70,"pts"
"2538",80,"pts"
"2539",90,"pts"
"2540",120,"pts"
"2541",10,"pts"
"2542",20,"pts"
"2543",30,"pts"
"2544",40,"pts"
"2545",50,"pts"
"2546",60,"pts"
"2547",70,"pts"
"2548",80,"pts"
"2549",90,"pts"
"2550",120,"pts"
"2551",10,"pts"
"2552",20,"pts"
"2553",30,"pts"
"2554",40,"pts"
"2555",50,"pts"
"2556",60,"pts"
"2557",70,"pts"
"2558",80,"pts"
"2559",90,"pts"
"2560",120,"pts"
"2561",10,"pts"
"2562",20,"pts"
"2563",30,"pts"
"2564",40,"pts"
"2565",50,"pts"
"2566",60,"pts"
"2567",70,"pts"
"2568",80,"pts"
"2569",90,"pts"
"2570",120,"pts"
"2571",10,"pts"
"2572",20,"pts"
"2573",30,"pts"
"2574",40,"pts"
"2575",50,"pts"
"2576",60,"pts"
"2577",70,"pts"
"2578",80,"pts"
"2579",90,"pts"
"2580",120,"pts"
"2581",10,"pts"
"2582",20,"pts"
"2583",30,"pts"
"2584",40,"pts"
"2585",50,"pts"
"2586",60,"pts"
"2587",70,"pts"
"2588",80,"pts"
"2589",90,"pts"
"2590",120,"pts"
"2591",10,"pts"
"2592",20,"pts"
"2593",30,"pts"
"2594",40,"pts"
"2595",50,"pts"
"2596",60,"pts"
"2597",70,"pts"
"2598",80,"pts"
"2599",90,"pts"
"2600",120,"pts"
"2601",10,"pts"
"2602",20,"pts"
"2603",30,"pts"
"2604",40,"pts"
"2605",50,"pts"
"2606",60,"pts"
"2607",70,"pts"
"2608",80,"pts"
"2609",90,"pts"
"2610",120,"pts"
"2611",10,"pts"
"2612",20,"pts"
"2613",30,"pts"
"2614",40,"pts"
"2615",50,"pts"
"2616",60,"pts"
"2617",70,"pts"
"2618",80,"pts"
"2619",90,"pts"
"2620",120,"pts"
"2621",10,"pts"
"2622",20,"pts"
"2623",30,"pts"
"2624",40,"pts"
"2625",50,"pts"
"2626",60,"pts"
"2627",70,"pts"
"2628",80,"pts"
"2629",90,"pts"
"2630",120,"pts"
"2631",10,"pts"
"2632",20,"pts"
"2633",30,"pts"
"2634",40,"pts"
"2635",50,"pts"
"2636",60,"pts"
"2637",70,"pts"
"2638",80,"pts"
"2639",90,"pts"
"2640",120,"pts"
"2641",10,"pts"
"2642",20,"pts"
"2643",30,"pts"
"2644",40,"pts"
"2645",50,"pts"
"2646",60,"pts"
"2647",70,"pts"
"2648",80,"pts"
"2649",90,"pts"
"2650",120,"pts"
"2651",10,"pts"
"2652",20,"pts"
"2653",30,"pts"
"2654",40,"pts"
"2655",50,"pts"
"2656",60,"pts"
"2657",70,"pts"
"2658",80,"pts"
"2659",90,"pts"
"2660",120,"pts"
"2661",10,"pts"
"2662",20,"pts"
"2663",30,"pts"
"2664",40,"pts"
"2665",50,"pts"
"2666",60,"pts"
"2667",70,"pts"
"2668",80,"pts"
"2669",90,"pts"
"2670",120,"pts"
"2671",10,"pts"
"2672",20,"pts"
"2673",30,"pts"
"2674",40,"pts"
"2675",50,"pts"
"2676",60,"pts"
"2677",70,"pts"
"2678",80,"pts"
"2679",90,"pts"
"2680",120,"pts"
"2681",10,"pts"
"2682",20,"pts"
"2683",30,"pts"
"2684",40,"pts"
"2685",50,"pts"
"2686",60,"pts"
"2687",70,"pts"
"2688",80,"pts"
"2689",90,"pts"
"2690",120,"pts"
"2691",10,"pts"
"2692",20,"pts"
"2693",30,"pts"
"2694",40,"pts"
"2695",50,"pts"
"2696",60,"pts"
"2697",70,"pts"
"2698",80,"pts"
"2699",90,"pts"
"2700",120,"pts"
"2701",10,"pts"
"2702",20,"pts"
"2703",30,"pts"
"2704",40,"pts"
"2705",50,"pts"
"2706",60,"pts"
"2707",70,"pts"
"2708",80,"pts"
"2709",90,"pts"
"2710",120,"pts"
"2711",10,"pts"
"2712",20,"pts"
"2713",30,"pts"
"2714",40,"pts"
"2715",50,"pts"
"2716",60,"pts"
"2717",70,"pts"
"2718",80,"pts"
"2719",90,"pts"
"2720",120,"pts"
"2721",10,"pts"
"2722",20,"pts"
"2723",30,"pts"
"2724",40,"pts"
"2725",50,"pts"
"2726",60,"pts"
"2727",70,"pts"
"2728",80,"pts"
"2729",90,"pts"
"2730",120,"pts"
"2731",10,"pts"
"2732",20,"pts"
"2733",30,"pts"
"2734",40,"pts"
"2735",50,"pts"
"2736",60,"pts"
"2737",70,"pts"
"2738",80,"pts"
"2739",90,"pts"
"2740",120,"pts"
"2741",10,"pts"
"2742",20,"pts"
"2743",30,"pts"
"2744",40,"pts"
"2745",50,"pts"
"2746",60,"pts"
"2747",70,"pts"
"2748",80,"pts"
"2749",90,"pts"
"2750",120,"pts"
"2751",10,"pts"
"2752",20,"pts"
"2753",30,"pts"
"2754",40,"pts"
"2755",50,"pts"
"2756",60,"pts"
"2757",70,"pts"
"2758",80,"pts"
"2759",90,"pts"
"2760",120,"pts"
"2761",10,"pts"
"2762",20,"pts"
"2763",30,"pts"
"2764",40,"pts"
"2765",50,"pts"
"2766",60,"pts"
"2767",70,"pts"
"2768",80,"pts"
"2769",90,"pts"
"2770",120,"pts"
"2771",10,"pts"
"2772",20,"pts"
"2773",30,"pts"
"2774",40,"pts"
"2775",50,"pts"
"2776",60,"pts"
"2777",70,"pts"
"2778",80,"pts"
"2779",90,"pts"
"2780",120,"pts"
"2781",10,"pts"
"2782",20,"pts"
"2783",30,"pts"
"2784",40,"pts"
"2785",50,"pts"
"2786",60,"pts"
"2787",70,"pts"
"2788",80,"pts"
"2789",90,"pts"
"2790",120,"pts"
"2791",10,"pts"
"2792",20,"pts"
"2793",30,"pts"
"2794",40,"pts"
"2795",50,"pts"
"2796",60,"pts"
"2797",70,"pts"
"2798",80,"pts"
"2799",90,"pts"
"2800",120,"pts"
"2801",10,"pts"
"2802",20,"pts"
"2803",30,"pts"
"2804",40,"pts"
"2805",50,"pts"
"2806",60,"pts"
"2807",70,"pts"
"2808",80,"pts"
"2809",90,"pts"
"2810",120,"pts"
"2811",10,"pts"
"2812",20,"pts"
"2813",30,"pts"
"2814",40,"pts"
"2815",50,"pts"
"2816",60,"pts"
"2817",70,"pts"
"2818",80,"pts"
"2819",90,"pts"
"2820",120,"pts"
"2821",10,"pts"
"2822",20,"pts"
"2823",30,"pts"
"2824",40,"pts"
"2825",50,"pts"
"2826",60,"pts"
"2827",70,"pts"
"2828",80,"pts"
"2829",90,"pts"
"2830",120,"pts"
"2831",10,"pts"
"2832",20,"pts"
"2833",30,"pts"
"2834",40,"pts"
"2835",50,"pts"
"2836",60,"pts"
"2837",70,"pts"
"2838",80,"pts"
"2839",90,"pts"
"2840",120,"pts"
"2841",10,"pts"
"2842",20,"pts"
"2843",30,"pts"
"2844",40,"pts"
"2845",50,"pts"
"2846",60,"pts"
"2847",70,"pts"
"2848",80,"pts"
"2849",90,"pts"
"2850",120,"pts"
"2851",10,"pts"
"2852",20,"pts"
"2853",30,"pts"
"2854",40,"pts"
"2855",50,"pts"
"2856",60,"pts"
"2857",70,"pts"
"2858",80,"pts"
"2859",90,"pts"
"2860",120,"pts"
"2861",10,"pts"
"2862",20,"pts"
"2863",30,"pts"
"2864",40,"pts"
"2865",50,"pts"
"2866",60,"pts"
"2867",70,"pts"
"2868",80,"pts"
"2869",90,"pts"
"2870",120,"pts"
"2871",10,"pts"
"2872",20,"pts"
"2873",30,"pts"
"2874",40,"pts"
"2875",50,"pts"
"2876",60,"pts"
"2877",70,"pts"
"2878",80,"pts"
"2879",90,"pts"
"2880",120,"pts"
"2881",15,"days"
"2882",15,"days"
"2883",15,"days"
"2884",15,"days"
"2885",15,"days"
"2886",15,"days"
"2887",15,"days"
"2888",15,"days"
"2889",15,"days"
"2890",15,"days"
"2891",30,"days"
"2892",30,"days"
"2893",30,"days"
"2894",30,"days"
"2895",30,"days"
"2896",30,"days"
"2897",30,"days"
"2898",30,"days"
"2899",30,"days"
"2900",30,"days"
"2901",45,"days"
"2902",45,"days"
"2903",45,"days"
"2904",45,"days"
"2905",45,"days"
"2906",45,"days"
"2907",45,"days"
"2908",45,"days"
"2909",45,"days"
"2910",45,"days"
"2911",60,"days"
"2912",60,"days"
"2913",60,"days"
"2914",60,"days"
"2915",60,"days"
"2916",60,"days"
"2917",60,"days"
"2918",60,"days"
"2919",60,"days"
"2920",60,"days"
"2921",15,"days"
"2922",15,"days"
"2923",15,"days"
"2924",15,"days"
"2925",15,"days"
"2926",15,"days"
"2927",15,"days"
"2928",15,"days"
"2929",15,"days"
"2930",15,"days"
"2931",30,"days"
"2932",30,"days"
"2933",30,"days"
"2934",30,"days"
"2935",30,"days"
"2936",30,"days"
"2937",30,"days"
"2938",30,"days"
"2939",30,"days"
"2940",30,"days"
"2941",45,"days"
"2942",45,"days"
"2943",45,"days"
"2944",45,"days"
"2945",45,"days"
"2946",45,"days"
"2947",45,"days"
"2948",45,"days"
"2949",45,"days"
"2950",45,"days"
"2951",60,"days"
"2952",60,"days"
"2953",60,"days"
"2954",60,"days"
"2955",60,"days"
"2956",60,"days"
"2957",60,"days"
"2958",60,"days"
"2959",60,"days"
"2960",60,"days"
"2961",15,"days"
"2962",15,"days"
"2963",15,"days"
"2964",15,"days"
"2965",15,"days"
"2966",15,"days"
"2967",15,"days"
"2968",15,"days"
"2969",15,"days"
"2970",15,"days"
"2971",30,"days"
"2972",30,"days"
"2973",30,"days"
"2974",30,"days"
"2975",30,"days"
"2976",30,"days"
"2977",30,"days"
"2978",30,"days"
"2979",30,"days"
"2980",30,"days"
"2981",45,"days"
"2982",45,"days"
"2983",45,"days"
"2984",45,"days"
"2985",45,"days"
"2986",45,"days"
"2987",45,"days"
"2988",45,"days"
"2989",45,"days"
"2990",45,"days"
"2991",60,"days"
"2992",60,"days"
"2993",60,"days"
"2994",60,"days"
"2995",60,"days"
"2996",60,"days"
"2997",60,"days"
"2998",60,"days"
"2999",60,"days"
"3000",60,"days"
"3001",15,"days"
"3002",15,"days"
"3003",15,"days"
"3004",15,"days"
"3005",15,"days"
"3006",15,"days"
"3007",15,"days"
"3008",15,"days"
"3009",15,"days"
"3010",15,"days"
"3011",30,"days"
"3012",30,"days"
"3013",30,"days"
"3014",30,"days"
"3015",30,"days"
"3016",30,"days"
"3017",30,"days"
"3018",30,"days"
"3019",30,"days"
"3020",30,"days"
"3021",45,"days"
"3022",45,"days"
"3023",45,"days"
"3024",45,"days"
"3025",45,"days"
"3026",45,"days"
"3027",45,"days"
"3028",45,"days"
"3029",45,"days"
"3030",45,"days"
"3031",60,"days"
"3032",60,"days"
"3033",60,"days"
"3034",60,"days"
"3035",60,"days"
"3036",60,"days"
"3037",60,"days"
"3038",60,"days"
"3039",60,"days"
"3040",60,"days"
"3041",15,"days"
"3042",15,"days"
"3043",15,"days"
"3044",15,"days"
"3045",15,"days"
"3046",15,"days"
"3047",15,"days"
"3048",15,"days"
"3049",15,"days"
"3050",15,"days"
"3051",30,"days"
"3052",30,"days"
"3053",30,"days"
"3054",30,"days"
"3055",30,"days"
"3056",30,"days"
"3057",30,"days"
"3058",30,"days"
"3059",30,"days"
"3060",30,"days"
"3061",45,"days"
"3062",45,"days"
"3063",45,"days"
"3064",45,"days"
"3065",45,"days"
"3066",45,"days"
"3067",45,"days"
"3068",45,"days"
"3069",45,"days"
"3070",45,"days"
"3071",60,"days"
"3072",60,"days"
"3073",60,"days"
"3074",60,"days"
"3075",60,"days"
"3076",60,"days"
"3077",60,"days"
"3078",60,"days"
"3079",60,"days"
"3080",60,"days"
"3081",15,"days"
"3082",15,"days"
"3083",15,"days"
"3084",15,"days"
"3085",15,"days"
"3086",15,"days"
"3087",15,"days"
"3088",15,"days"
"3089",15,"days"
"3090",15,"days"
"3091",30,"days"
"3092",30,"days"
"3093",30,"days"
"3094",30,"days"
"3095",30,"days"
"3096",30,"days"
"3097",30,"days"
"3098",30,"days"
"3099",30,"days"
"3100",30,"days"
"3101",45,"days"
"3102",45,"days"
"3103",45,"days"
"3104",45,"days"
"3105",45,"days"
"3106",45,"days"
"3107",45,"days"
"3108",45,"days"
"3109",45,"days"
"3110",45,"days"
"3111",60,"days"
"3112",60,"days"
"3113",60,"days"
"3114",60,"days"
"3115",60,"days"
"3116",60,"days"
"3117",60,"days"
"3118",60,"days"
"3119",60,"days"
"3120",60,"days"
"3121",15,"days"
"3122",15,"days"
"3123",15,"days"
"3124",15,"days"
"3125",15,"days"
"3126",15,"days"
"3127",15,"days"
"3128",15,"days"
"3129",15,"days"
"3130",15,"days"
"3131",30,"days"
"3132",30,"days"
"3133",30,"days"
"3134",30,"days"
"3135",30,"days"
"3136",30,"days"
"3137",30,"days"
"3138",30,"days"
"3139",30,"days"
"3140",30,"days"
"3141",45,"days"
"3142",45,"days"
"3143",45,"days"
"3144",45,"days"
"3145",45,"days"
"3146",45,"days"
"3147",45,"days"
"3148",45,"days"
"3149",45,"days"
"3150",45,"days"
"3151",60,"days"
"3152",60,"days"
"3153",60,"days"
"3154",60,"days"
"3155",60,"days"
"3156",60,"days"
"3157",60,"days"
"3158",60,"days"
"3159",60,"days"
"3160",60,"days"
"3161",15,"days"
"3162",15,"days"
"3163",15,"days"
"3164",15,"days"
"3165",15,"days"
"3166",15,"days"
"3167",15,"days"
"3168",15,"days"
"3169",15,"days"
"3170",15,"days"
"3171",30,"days"
"3172",30,"days"
"3173",30,"days"
"3174",30,"days"
"3175",30,"days"
"3176",30,"days"
"3177",30,"days"
"3178",30,"days"
"3179",30,"days"
"3180",30,"days"
"3181",45,"days"
"3182",45,"days"
"3183",45,"days"
"3184",45,"days"
"3185",45,"days"
"3186",45,"days"
"3187",45,"days"
"3188",45,"days"
"3189",45,"days"
"3190",45,"days"
"3191",60,"days"
"3192",60,"days"
"3193",60,"days"
"3194",60,"days"
"3195",60,"days"
"3196",60,"days"
"3197",60,"days"
"3198",60,"days"
"3199",60,"days"
"3200",60,"days"
"3201",15,"days"
"3202",15,"days"
"3203",15,"days"
"3204",15,"days"
"3205",15,"days"
"3206",15,"days"
"3207",15,"days"
"3208",15,"days"
"3209",15,"days"
"3210",15,"days"
"3211",30,"days"
"3212",30,"days"
"3213",30,"days"
"3214",30,"days"
"3215",30,"days"
"3216",30,"days"
"3217",30,"days"
"3218",30,"days"
"3219",30,"days"
"3220",30,"days"
"3221",45,"days"
"3222",45,"days"
"3223",45,"days"
"3224",45,"days"
"3225",45,"days"
"3226",45,"days"
"3227",45,"days"
"3228",45,"days"
"3229",45,"days"
"3230",45,"days"
"3231",60,"days"
"3232",60,"days"
"3233",60,"days"
"3234",60,"days"
"3235",60,"days"
"3236",60,"days"
"3237",60,"days"
"3238",60,"days"
"3239",60,"days"
"3240",60,"days"
"3241",15,"days"
"3242",15,"days"
"3243",15,"days"
"3244",15,"days"
"3245",15,"days"
"3246",15,"days"
"3247",15,"days"
"3248",15,"days"
"3249",15,"days"
"3250",15,"days"
"3251",30,"days"
"3252",30,"days"
"3253",30,"days"
"3254",30,"days"
"3255",30,"days"
"3256",30,"days"
"3257",30,"days"
"3258",30,"days"
"3259",30,"days"
"3260",30,"days"
"3261",45,"days"
"3262",45,"days"
"3263",45,"days"
"3264",45,"days"
"3265",45,"days"
"3266",45,"days"
"3267",45,"days"
"3268",45,"days"
"3269",45,"days"
"3270",45,"days"
"3271",60,"days"
"3272",60,"days"
"3273",60,"days"
"3274",60,"days"
"3275",60,"days"
"3276",60,"days"
"3277",60,"days"
"3278",60,"days"
"3279",60,"days"
"3280",60,"days"
"3281",15,"days"
"3282",15,"days"
"3283",15,"days"
"3284",15,"days"
"3285",15,"days"
"3286",15,"days"
"3287",15,"days"
"3288",15,"days"
"3289",15,"days"
"3290",15,"days"
"3291",30,"days"
"3292",30,"days"
"3293",30,"days"
"3294",30,"days"
"3295",30,"days"
"3296",30,"days"
"3297",30,"days"
"3298",30,"days"
"3299",30,"days"
"3300",30,"days"
"3301",45,"days"
"3302",45,"days"
"3303",45,"days"
"3304",45,"days"
"3305",45,"days"
"3306",45,"days"
"3307",45,"days"
"3308",45,"days"
"3309",45,"days"
"3310",45,"days"
"3311",60,"days"
"3312",60,"days"
"3313",60,"days"
"3314",60,"days"
"3315",60,"days"
"3316",60,"days"
"3317",60,"days"
"3318",60,"days"
"3319",60,"days"
"3320",60,"days"
"3321",15,"days"
"3322",15,"days"
"3323",15,"days"
"3324",15,"days"
"3325",15,"days"
"3326",15,"days"
"3327",15,"days"
"3328",15,"days"
"3329",15,"days"
"3330",15,"days"
"3331",30,"days"
"3332",30,"days"
"3333",30,"days"
"3334",30,"days"
"3335",30,"days"
"3336",30,"days"
"3337",30,"days"
"3338",30,"days"
"3339",30,"days"
"3340",30,"days"
"3341",45,"days"
"3342",45,"days"
"3343",45,"days"
"3344",45,"days"
"3345",45,"days"
"3346",45,"days"
"3347",45,"days"
"3348",45,"days"
"3349",45,"days"
"3350",45,"days"
"3351",60,"days"
"3352",60,"days"
"3353",60,"days"
"3354",60,"days"
"3355",60,"days"
"3356",60,"days"
"3357",60,"days"
"3358",60,"days"
"3359",60,"days"
"3360",60,"days"
"3361",15,"days"
"3362",15,"days"
"3363",15,"days"
"3364",15,"days"
"3365",15,"days"
"3366",15,"days"
"3367",15,"days"
"3368",15,"days"
"3369",15,"days"
"3370",15,"days"
"3371",30,"days"
"3372",30,"days"
"3373",30,"days"
"3374",30,"days"
"3375",30,"days"
"3376",30,"days"
"3377",30,"days"
"3378",30,"days"
"3379",30,"days"
"3380",30,"days"
"3381",45,"days"
"3382",45,"days"
"3383",45,"days"
"3384",45,"days"
"3385",45,"days"
"3386",45,"days"
"3387",45,"days"
"3388",45,"days"
"3389",45,"days"
"3390",45,"days"
"3391",60,"days"
"3392",60,"days"
"3393",60,"days"
"3394",60,"days"
"3395",60,"days"
"3396",60,"days"
"3397",60,"days"
"3398",60,"days"
"3399",60,"days"
"3400",60,"days"
"3401",15,"days"
"3402",15,"days"
"3403",15,"days"
"3404",15,"days"
"3405",15,"days"
"3406",15,"days"
"3407",15,"days"
"3408",15,"days"
"3409",15,"days"
"3410",15,"days"
"3411",30,"days"
"3412",30,"days"
"3413",30,"days"
"3414",30,"days"
"3415",30,"days"
"3416",30,"days"
"3417",30,"days"
"3418",30,"days"
"3419",30,"days"
"3420",30,"days"
"3421",45,"days"
"3422",45,"days"
"3423",45,"days"
"3424",45,"days"
"3425",45,"days"
"3426",45,"days"
"3427",45,"days"
"3428",45,"days"
"3429",45,"days"
"3430",45,"days"
"3431",60,"days"
"3432",60,"days"
"3433",60,"days"
"3434",60,"days"
"3435",60,"days"
"3436",60,"days"
"3437",60,"days"
"3438",60,"days"
"3439",60,"days"
"3440",60,"days"
"3441",15,"days"
"3442",15,"days"
"3443",15,"days"
"3444",15,"days"
"3445",15,"days"
"3446",15,"days"
"3447",15,"days"
"3448",15,"days"
"3449",15,"days"
"3450",15,"days"
"3451",30,"days"
"3452",30,"days"
"3453",30,"days"
"3454",30,"days"
"3455",30,"days"
"3456",30,"days"
"3457",30,"days"
"3458",30,"days"
"3459",30,"days"
"3460",30,"days"
"3461",45,"days"
"3462",45,"days"
"3463",45,"days"
"3464",45,"days"
"3465",45,"days"
"3466",45,"days"
"3467",45,"days"
"3468",45,"days"
"3469",45,"days"
"3470",45,"days"
"3471",60,"days"
"3472",60,"days"
"3473",60,"days"
"3474",60,"days"
"3475",60,"days"
"3476",60,"days"
"3477",60,"days"
"3478",60,"days"
"3479",60,"days"
"3480",60,"days"
"3481",15,"days"
"3482",15,"days"
"3483",15,"days"
"3484",15,"days"
"3485",15,"days"
"3486",15,"days"
"3487",15,"days"
"3488",15,"days"
"3489",15,"days"
"3490",15,"days"
"3491",30,"days"
"3492",30,"days"
"3493",30,"days"
"3494",30,"days"
"3495",30,"days"
"3496",30,"days"
"3497",30,"days"
"3498",30,"days"
"3499",30,"days"
"3500",30,"days"
"3501",45,"days"
"3502",45,"days"
"3503",45,"days"
"3504",45,"days"
"3505",45,"days"
"3506",45,"days"
"3507",45,"days"
"3508",45,"days"
"3509",45,"days"
"3510",45,"days"
"3511",60,"days"
"3512",60,"days"
"3513",60,"days"
"3514",60,"days"
"3515",60,"days"
"3516",60,"days"
"3517",60,"days"
"3518",60,"days"
"3519",60,"days"
"3520",60,"days"
"3521",15,"days"
"3522",15,"days"
"3523",15,"days"
"3524",15,"days"
"3525",15,"days"
"3526",15,"days"
"3527",15,"days"
"3528",15,"days"
"3529",15,"days"
"3530",15,"days"
"3531",30,"days"
"3532",30,"days"
"3533",30,"days"
"3534",30,"days"
"3535",30,"days"
"3536",30,"days"
"3537",30,"days"
"3538",30,"days"
"3539",30,"days"
"3540",30,"days"
"3541",45,"days"
"3542",45,"days"
"3543",45,"days"
"3544",45,"days"
"3545",45,"days"
"3546",45,"days"
"3547",45,"days"
"3548",45,"days"
"3549",45,"days"
"3550",45,"days"
"3551",60,"days"
"3552",60,"days"
"3553",60,"days"
"3554",60,"days"
"3555",60,"days"
"3556",60,"days"
"3557",60,"days"
"3558",60,"days"
"3559",60,"days"
"3560",60,"days"
"3561",15,"days"
"3562",15,"days"
"3563",15,"days"
"3564",15,"days"
"3565",15,"days"
"3566",15,"days"
"3567",15,"days"
"3568",15,"days"
"3569",15,"days"
"3570",15,"days"
"3571",30,"days"
"3572",30,"days"
"3573",30,"days"
"3574",30,"days"
"3575",30,"days"
"3576",30,"days"
"3577",30,"days"
"3578",30,"days"
"3579",30,"days"
"3580",30,"days"
"3581",45,"days"
"3582",45,"days"
"3583",45,"days"
"3584",45,"days"
"3585",45,"days"
"3586",45,"days"
"3587",45,"days"
"3588",45,"days"
"3589",45,"days"
"3590",45,"days"
"3591",60,"days"
"3592",60,"days"
"3593",60,"days"
"3594",60,"days"
"3595",60,"days"
"3596",60,"days"
"3597",60,"days"
"3598",60,"days"
"3599",60,"days"
"3600",60,"days"
"3601",15,"days"
"3602",15,"days"
"3603",15,"days"
"3604",15,"days"
"3605",15,"days"
"3606",15,"days"
"3607",15,"days"
"3608",15,"days"
"3609",15,"days"
"3610",15,"days"
"3611",30,"days"
"3612",30,"days"
"3613",30,"days"
"3614",30,"days"
"3615",30,"days"
"3616",30,"days"
"3617",30,"days"
"3618",30,"days"
"3619",30,"days"
"3620",30,"days"
"3621",45,"days"
"3622",45,"days"
"3623",45,"days"
"3624",45,"days"
"3625",45,"days"
"3626",45,"days"
"3627",45,"days"
"3628",45,"days"
"3629",45,"days"
"3630",45,"days"
"3631",60,"days"
"3632",60,"days"
"3633",60,"days"
"3634",60,"days"
"3635",60,"days"
"3636",60,"days"
"3637",60,"days"
"3638",60,"days"
"3639",60,"days"
"3640",60,"days"
"3641",15,"days"
"3642",15,"days"
"3643",15,"days"
"3644",15,"days"
"3645",15,"days"
"3646",15,"days"
"3647",15,"days"
"3648",15,"days"
"3649",15,"days"
"3650",15,"days"
"3651",30,"days"
"3652",30,"days"
"3653",30,"days"
"3654",30,"days"
"3655",30,"days"
"3656",30,"days"
"3657",30,"days"
"3658",30,"days"
"3659",30,"days"
"3660",30,"days"
"3661",45,"days"
"3662",45,"days"
"3663",45,"days"
"3664",45,"days"
"3665",45,"days"
"3666",45,"days"
"3667",45,"days"
"3668",45,"days"
"3669",45,"days"
"3670",45,"days"
"3671",60,"days"
"3672",60,"days"
"3673",60,"days"
"3674",60,"days"
"3675",60,"days"
"3676",60,"days"
"3677",60,"days"
"3678",60,"days"
"3679",60,"days"
"3680",60,"days"
"3681",15,"days"
"3682",15,"days"
"3683",15,"days"
"3684",15,"days"
"3685",15,"days"
"3686",15,"days"
"3687",15,"days"
"3688",15,"days"
"3689",15,"days"
"3690",15,"days"
"3691",30,"days"
"3692",30,"days"
"3693",30,"days"
"3694",30,"days"
"3695",30,"days"
"3696",30,"days"
"3697",30,"days"
"3698",30,"days"
"3699",30,"days"
"3700",30,"days"
"3701",45,"days"
"3702",45,"days"
"3703",45,"days"
"3704",45,"days"
"3705",45,"days"
"3706",45,"days"
"3707",45,"days"
"3708",45,"days"
"3709",45,"days"
"3710",45,"days"
"3711",60,"days"
"3712",60,"days"
"3713",60,"days"
"3714",60,"days"
"3715",60,"days"
"3716",60,"days"
"3717",60,"days"
"3718",60,"days"
"3719",60,"days"
"3720",60,"days"
"3721",15,"days"
"3722",15,"days"
"3723",15,"days"
"3724",15,"days"
"3725",15,"days"
"3726",15,"days"
"3727",15,"days"
"3728",15,"days"
"3729",15,"days"
"3730",15,"days"
"3731",30,"days"
"3732",30,"days"
"3733",30,"days"
"3734",30,"days"
"3735",30,"days"
"3736",30,"days"
"3737",30,"days"
"3738",30,"days"
"3739",30,"days"
"3740",30,"days"
"3741",45,"days"
"3742",45,"days"
"3743",45,"days"
"3744",45,"days"
"3745",45,"days"
"3746",45,"days"
"3747",45,"days"
"3748",45,"days"
"3749",45,"days"
"3750",45,"days"
"3751",60,"days"
"3752",60,"days"
"3753",60,"days"
"3754",60,"days"
"3755",60,"days"
"3756",60,"days"
"3757",60,"days"
"3758",60,"days"
"3759",60,"days"
"3760",60,"days"
"3761",15,"days"
"3762",15,"days"
"3763",15,"days"
"3764",15,"days"
"3765",15,"days"
"3766",15,"days"
"3767",15,"days"
"3768",15,"days"
"3769",15,"days"
"3770",15,"days"
"3771",30,"days"
"3772",30,"days"
"3773",30,"days"
"3774",30,"days"
"3775",30,"days"
"3776",30,"days"
"3777",30,"days"
"3778",30,"days"
"3779",30,"days"
"3780",30,"days"
"3781",45,"days"
"3782",45,"days"
"3783",45,"days"
"3784",45,"days"
"3785",45,"days"
"3786",45,"days"
"3787",45,"days"
"3788",45,"days"
"3789",45,"days"
"3790",45,"days"
"3791",60,"days"
"3792",60,"days"
"3793",60,"days"
"3794",60,"days"
"3795",60,"days"
"3796",60,"days"
"3797",60,"days"
"3798",60,"days"
"3799",60,"days"
"3800",60,"days"
"3801",15,"days"
"3802",15,"days"
"3803",15,"days"
"3804",15,"days"
"3805",15,"days"
"3806",15,"days"
"3807",15,"days"
"3808",15,"days"
"3809",15,"days"
"3810",15,"days"
"3811",30,"days"
"3812",30,"days"
"3813",30,"days"
